customerID,churn_probability,risk_segment
6522-YRBXD,0.32230163,low
5934-TSSAU,0.32215512,low
7129-ACFOG,0.32212195,low
0943-ZQPXH,0.32209176,low
4010-YLMVT,0.3219154,low
8749-JMNKX,0.32185453,low
1396-QWFBJ,0.3216458,low
2770-NSVDG,0.3214851,low
4821-SJHJV,0.32137203,low
3845-FXCYS,0.32136378,low
8495-LJDFO,0.32134682,low
7486-KSRVI,0.32070595,low
8761-NSOBC,0.32053214,low
4680-KUTAJ,0.32037526,low
4811-JBUVU,0.32016993,low
0410-IPFTY,0.3199023,low
8217-QYOHV,0.31979138,low
8564-LDKFL,0.3197874,low
7310-EGVHZ,0.31971782,low
6380-ARCEH,0.31971782,low
4786-UKSNZ,0.31971782,low
3247-MHJKM,0.31971782,low
8048-DSDFQ,0.31971782,low
0430-IHCDJ,0.3196512,low
8033-VCZGH,0.31960666,low
6599-CEBNN,0.3186932,low
2347-WKKAE,0.31821874,low
9835-ZIITK,0.31808537,low
5156-UMKOW,0.3174872,low
2189-UXTKY,0.31706953,low
0015-UOCOJ,0.3169601,low
9776-OJUZI,0.3167365,low
8751-EDEKA,0.31671903,low
3814-MLAXC,0.31670916,low
7064-FRRSW,0.3167082,low
4459-BBGHE,0.31669444,low
3803-KMQFW,0.3166312,low
3192-LNKRK,0.31658176,low
7298-IZWLY,0.3165165,low
6625-UTXEW,0.31568506,low
1310-QRITU,0.3155841,low
1373-ORVIZ,0.31549364,low
4636-JGAAI,0.31546992,low
2960-NKRSO,0.31542072,low
5018-GWURO,0.31525978,low
2293-IJWPS,0.3151378,low
9350-VLHMB,0.314967,low
1656-DRSMG,0.31484377,low
6891-JPYFF,0.31430972,low
2178-PMGCJ,0.31395456,low
6542-LWGXJ,0.31391856,low
2325-WINES,0.31366044,low
4612-THJBS,0.31355652,low
2002-MZHWP,0.31352982,low
9753-OYLBX,0.31352982,low
3727-JEZTU,0.31352982,low
2592-YKDIF,0.31352982,low
1963-VAUKV,0.31352982,low
1355-KUSBG,0.31343958,low
4471-KXAUH,0.31335604,low
0118-JPNOY,0.31318423,low
3446-QDSZF,0.3130639,low
0924-BJCRC,0.3129212,low
9629-NHXFW,0.31281582,low
3567-PQTSO,0.3122987,low
5626-MGTUK,0.31228474,low
5973-EJGDP,0.31201908,low
7147-AYBAA,0.31183723,low
1208-NBVFH,0.31131116,low
0419-YAAPX,0.31125504,low
3058-HJCUY,0.31117904,low
7449-HVPIV,0.3110547,low
2037-XJFUP,0.3110219,low
7251-LJBQN,0.31084642,low
8069-YQQAJ,0.31063622,low
7693-QPEFS,0.31036994,low
6807-SIWJI,0.30981824,low
5981-ZVXOT,0.30976227,low
7000-WCEVQ,0.30969656,low
6143-JQKEA,0.3096828,low
9578-VRMNM,0.30941147,low
0673-IGUQO,0.3093384,low
4745-LSPLO,0.3093384,low
3976-NLDEZ,0.3093384,low
2676-ISHSF,0.3093384,low
2668-TZSPS,0.3093384,low
9122-UMROB,0.3093384,low
8203-XJZRC,0.3093384,low
5049-GLYVG,0.3093384,low
6579-JPICP,0.3093384,low
3590-TCXTB,0.3093384,low
4211-MMAZN,0.3093384,low
7789-HKSBS,0.30903018,low
7410-OIEDU,0.30876464,low
1169-WCVAK,0.30852053,low
6124-ACRHJ,0.3083925,low
1135-LMECX,0.3083925,low
7567-ECMCM,0.30825055,low
3404-JNXAX,0.30802324,low
3426-NIYYL,0.30797955,low
1394-SUIUH,0.30794132,low
1436-ZMJAN,0.3076668,low
6353-BRMMA,0.30759162,low
2931-SVLTV,0.30748287,low
3058-WQDRE,0.30739814,low
3090-QFUVD,0.30736566,low
4881-JVQOD,0.30733657,low
8705-DWKTI,0.30729887,low
4291-HPAXL,0.30701813,low
6849-WLEYG,0.30701813,low
7905-TVXTA,0.30700958,low
3956-CJUST,0.30684483,low
4109-CYRBD,0.3068343,low
4931-TRZWN,0.3068025,low
3466-RITXD,0.30669102,low
7537-CBQUZ,0.30625293,low
2606-RMDHZ,0.306149,low
3584-WKTTW,0.30609155,low
6817-WTYHE,0.30545786,low
5371-VYLSX,0.30543512,low
2382-BCKQJ,0.30500975,low
0247-SLUJI,0.3047979,low
6745-JEFZB,0.30474374,low
3419-SNJJD,0.3046356,low
3587-PMCOY,0.3043574,low
7239-HZZCX,0.30423936,low
3930-ZGWVE,0.30423936,low
3717-OFRTN,0.30423936,low
4892-VLANZ,0.30423936,low
7047-FWEYA,0.30401707,low
1596-BBVTG,0.30394176,low
0691-NIKRI,0.3039049,low
5522-NYKPB,0.303746,low
4883-QICIH,0.30371293,low
1996-DBMUS,0.30370972,low
2522-AHJXR,0.30352148,low
5146-CBVOE,0.3032316,low
9708-KFDBY,0.30322024,low
7593-JNWRU,0.3029625,low
5649-VUKMC,0.30278543,low
2346-DJQTB,0.30277443,low
4452-QIIEB,0.30262405,low
6927-WTFIV,0.3025983,low
2623-DRYAM,0.3023103,low
8562-GHPPI,0.3022849,low
1357-BIJKI,0.3022009,low
9626-VFRGG,0.30201125,low
3787-TRIAL,0.30195278,low
2403-BCASL,0.30190086,low
6986-IJDHX,0.30182937,low
9445-ZUEQE,0.30180764,low
4226-KKDON,0.30180332,low
2272-UOINI,0.30168214,low
5243-SAOTC,0.301681,low
7245-JMTTQ,0.30150634,low
1849-RJYIG,0.30141,low
8250-ZNGGW,0.30140588,low
3683-QKIUE,0.30134377,low
5188-HGMLP,0.30132067,low
8982-NHAVY,0.30125597,low
0975-VOOVL,0.3008844,low
9396-ZSFLL,0.30085292,low
9780-FKVVF,0.30073133,low
6815-ABQFQ,0.3004663,low
0634-SZPQA,0.3003587,low
0100-DUVFC,0.30021352,low
2207-QPJED,0.29999247,low
7721-DVEKZ,0.29997972,low
8329-IBCTI,0.29997972,low
0970-QXPXW,0.29997972,low
2479-BRAMR,0.29994965,low
0804-XBFBV,0.29993457,low
1809-DMJHQ,0.2999116,low
5949-EBSQK,0.29983526,low
6825-UYPFK,0.2998153,low
6952-OMNWB,0.29975513,low
6641-XRPSU,0.29973447,low
3452-SRFEG,0.29971665,low
4080-IIARD,0.2991234,low
6397-JNZZG,0.29899576,low
1550-LOAHA,0.29891413,low
5302-BDJNT,0.29888582,low
2894-QOJRX,0.29880616,low
9643-YBLUR,0.2983835,low
0799-DDIHE,0.29832044,low
9233-PSYHO,0.29829928,low
4690-LLKUA,0.2982841,low
6818-WOBHJ,0.29810694,low
9644-UMGQA,0.29803827,low
7636-OWBPG,0.29800007,low
9767-FFLEM,0.29774222,low
1481-ZUWZA,0.29759765,low
4070-OKWVH,0.29756048,low
2139-FQHLM,0.2975561,low
6537-QLGEX,0.29732758,low
3982-XWFZQ,0.29732534,low
5339-TJFEK,0.2970521,low
1658-XUHBX,0.297029,low
9921-EZKBY,0.29698095,low
1258-YMZNM,0.2968984,low
2519-LBNQL,0.29687154,low
2433-KMEAS,0.29685855,low
4824-GUCBY,0.29680875,low
5886-VLQVU,0.2966886,low
7067-KSAZT,0.29664835,low
9137-NOQKA,0.2964231,low
3780-YVMFA,0.29637358,low
0761-AETCS,0.29611447,low
3413-DHLPB,0.29610023,low
6402-EJMWF,0.29607308,low
0442-ZXKVS,0.2959575,low
1194-SPVSP,0.2958914,low
3785-NRHYR,0.2958914,low
6141-OOXUQ,0.2958914,low
6615-ZGEDR,0.2958914,low
6331-LWDTQ,0.29578397,low
0639-TSIQW,0.2957744,low
1518-VOWAV,0.29574016,low
0929-PECLO,0.2953949,low
7730-IUTDZ,0.29533973,low
2240-HSJQD,0.29525256,low
9052-VKDUW,0.29514393,low
0257-ZESQC,0.295006,low
2985-JUUBZ,0.29478672,low
8387-MOJJT,0.29463428,low
9332-GYWLO,0.29459238,low
9948-YPTDG,0.2945812,low
9614-RMGHA,0.29436603,low
3345-JHUEO,0.29433668,low
8660-BUETV,0.29374483,low
1215-VFYVK,0.29328024,low
3014-WJKSM,0.2931512,low
9584-EXCDZ,0.29307872,low
7075-BNDVQ,0.29301476,low
5149-TGWDZ,0.2930094,low
7854-EKTJL,0.29297137,low
7964-VEXDG,0.29281014,low
6067-NGCEU,0.29273334,low
5924-IFQTT,0.29252854,low
0836-SEYLU,0.2923583,low
7426-GSWPO,0.2919596,low
2011-TRQYE,0.29193932,low
3583-KRKMD,0.29164717,low
3348-CFRNX,0.29128182,low
4760-THGOT,0.2910402,low
5076-YVXCM,0.2909851,low
4760-XOHVN,0.29082513,low
0380-NEAVX,0.29066688,low
1575-KRZZE,0.29044,low
9101-BWFSS,0.2902931,low
1329-VHWNP,0.29021522,low
0406-BPDVR,0.29004604,low
0701-TJSEF,0.28996208,low
5136-GFPMB,0.28941163,low
2085-BOJKI,0.28936785,low
4488-KQFDT,0.28929693,low
3845-JHAMY,0.28914177,low
4391-LNRXK,0.28902638,low
6985-HAYWX,0.28899023,low
6629-LADHQ,0.2888282,low
9374-YOLBJ,0.28859952,low
8910-LEDAG,0.28848672,low
2834-SPCJV,0.28846228,low
1559-DTODC,0.2884427,low
4468-YDOVK,0.28838614,low
9360-AHGNL,0.28825995,low
3886-CERTZ,0.2881334,low
2239-JALAW,0.28808343,low
3162-ZJZFU,0.2879985,low
9688-YGXVR,0.287889,low
5568-DMXZS,0.28780124,low
4232-JGKIY,0.28714597,low
6410-LEFEN,0.28655198,low
3537-HPKQT,0.2865477,low
4592-IWTJI,0.28649834,low
2886-KEFUM,0.28645164,low
7549-MYGPK,0.28615052,low
5002-GCQFH,0.28610185,low
8272-ONJLV,0.28608602,low
1956-YIFGE,0.28541234,low
0870-VEMYL,0.28524145,low
4667-OHGKG,0.28489548,low
2826-UWHIS,0.2848879,low
4767-HZZHQ,0.28457725,low
6360-SVNWV,0.28448892,low
8992-CEUEN,0.2844803,low
2267-FPIMA,0.28428754,low
8444-WRIDW,0.2841723,low
1098-TDVUQ,0.28401518,low
5707-ORNDZ,0.28396907,low
6218-KNUBD,0.2839569,low
6300-BWMJX,0.2835153,low
3859-CVCET,0.28343618,low
4396-KLSEH,0.28342935,low
7594-LZNWR,0.2830869,low
7551-JOHTI,0.28216124,low
8605-ITULD,0.28216124,low
2866-IKBTM,0.28216124,low
1905-OEILC,0.28216124,low
8623-ULFNQ,0.28203526,low
3349-ANQNH,0.28199953,low
3090-LETTY,0.28194264,low
0829-XXPLX,0.2818438,low
8980-WQFWL,0.2817161,low
8495-PRWFH,0.28158492,low
5898-IGSLP,0.28140804,low
4646-QZXTF,0.28139836,low
3043-TYBNO,0.2812273,low
6624-JDRDS,0.2812205,low
1025-FALIX,0.2811656,low
8267-ZNYVZ,0.28110185,low
3055-OYMSE,0.28090918,low
0927-CNGRH,0.28085625,low
8725-JEDFD,0.28085008,low
8096-LOIST,0.2802807,low
4393-RYCRE,0.28018466,low
4673-KKSLS,0.28014302,low
4462-CYWMH,0.28005332,low
5882-CMAZQ,0.28000295,low
0311-QYWSS,0.2799871,low
8651-ENBZX,0.27983618,low
2190-BCXEC,0.2797572,low
0277-BKSQP,0.27936858,low
2436-QBZFP,0.27915376,low
3086-RUCRN,0.2790466,low
7401-RUBNK,0.27899706,low
2684-EIWEO,0.27872416,low
8242-JSVBO,0.27859825,low
4993-JCRGJ,0.2785465,low
4067-HLYQI,0.27842206,low
7601-WFVZV,0.2782192,low
8393-JMVMB,0.2782192,low
1029-QFBEN,0.2782192,low
6029-CSMJE,0.2781923,low
7634-WSWDB,0.2777284,low
7916-VCCPB,0.27747282,low
6121-VZNQB,0.27743194,low
4130-MZLCC,0.27742916,low
2929-QNSRW,0.2773584,low
1732-VHUBQ,0.27695656,low
4080-OGPJL,0.27673435,low
6646-QVXLR,0.27665684,low
9943-VSZUV,0.27656746,low
8887-IPQNC,0.2763795,low
2576-HXMPA,0.2763655,low
0326-VDYXE,0.2762773,low
3424-NMNBO,0.27605698,low
9544-PYPSJ,0.27602032,low
2615-YVMYX,0.2760046,low
7272-QDCKA,0.27579308,low
3258-SANFR,0.27570766,low
7030-NJVDP,0.2756943,low
4937-QPZPO,0.27494952,low
1051-GEJLJ,0.27492675,low
5131-PONJI,0.27491874,low
9469-WEJBT,0.2748012,low
1041-RXHRA,0.2747213,low
9154-QDGTH,0.2746393,low
1855-AGAWH,0.27442187,low
4307-KTUMW,0.2742261,low
1142-WACZW,0.2741631,low
2133-TSRRM,0.27412835,low
1169-SAOCL,0.2740813,low
5370-IIVVL,0.27405187,low
3113-IWHLC,0.2738718,low
2826-DXLQO,0.27364323,low
9318-NKNFC,0.2735308,low
0877-SDMBN,0.27294773,low
0461-CVKMU,0.2728533,low
7074-STDCN,0.27252978,low
7993-NQLJE,0.27242336,low
7409-JURKQ,0.27241313,low
2279-AXJJK,0.27237052,low
8775-CEBBJ,0.27218026,low
2267-WTPYD,0.27215722,low
5802-ADBRC,0.2720982,low
5402-HTOTQ,0.2720833,low
5445-GLVOT,0.2720561,low
2475-MROZF,0.27193207,low
4350-ZTLPI,0.2716553,low
0980-PVMRC,0.27145073,low
2750-BJLSB,0.27106252,low
8728-SKJLR,0.2708588,low
3170-GWYKC,0.27073467,low
1984-FCOWB,0.2706473,low
0365-GXEZS,0.27059028,low
1724-IQWNM,0.27048877,low
2378-HTWFW,0.27031744,low
7128-GGCNO,0.2699204,low
3521-SYVOR,0.2698302,low
7356-IWLFW,0.2696924,low
1170-SASML,0.26962408,low
6572-ADKRS,0.269429,low
7521-AFHAB,0.26932085,low
6288-LBEAR,0.269063,low
5074-FBGHB,0.26905414,low
9079-LWTFD,0.2690198,low
1423-BMPBQ,0.26898438,low
4431-EDMIQ,0.2687315,low
2027-OAQQC,0.26848668,low
0060-FUALY,0.26847416,low
7876-BEUTG,0.2684724,low
6217-TOWGS,0.26827157,low
5515-RUGKN,0.26821473,low
6627-CFOSN,0.26802847,low
6777-TGHTM,0.26790667,low
0260-ZDLGK,0.26784638,low
6689-VRRTK,0.26783577,low
4918-FYJNT,0.26782012,low
1215-FIGMP,0.2676249,low
8399-YNDCH,0.26687017,low
6199-IWKGC,0.2668542,low
8158-WPEZG,0.26645747,low
6917-YACBP,0.2664275,low
0156-FVPTA,0.2663798,low
5325-UWTWJ,0.26621786,low
4097-YODCF,0.26613748,low
4522-AKYLR,0.26609254,low
3308-MHOOC,0.26580438,low
4118-CEVPF,0.26578805,low
6859-RKMZJ,0.26572764,low
3580-REOAC,0.26561856,low
9530-EHPOH,0.26555339,low
4831-EOBFE,0.26550072,low
0617-FHSGK,0.2653912,low
2455-USLMV,0.26536638,low
6578-KRMAW,0.26533923,low
2810-FTLEM,0.26523015,low
9912-OMZDS,0.26503962,low
0913-XWSCN,0.26500186,low
2988-GBIVW,0.26487723,low
8108-UXRQN,0.26479352,low
8920-NAVAY,0.26438916,low
8404-FYDIB,0.26435748,low
3694-DELSO,0.26414916,low
2252-ISRNH,0.26407567,low
2100-BDNSN,0.2639508,low
1853-ARAAQ,0.26393726,low
0643-OKLRP,0.26392594,low
1448-CYWKC,0.26389185,low
2957-LOLHO,0.26321447,low
1600-DILPE,0.26321447,low
1047-NNCBF,0.26295292,low
2858-EIMXH,0.26259863,low
7134-MJPDY,0.26256025,low
5213-TWWJU,0.26255813,low
2519-ERQOJ,0.26240844,low
6425-YQLLO,0.26221004,low
0520-FDVVT,0.2621453,low
4450-YOOHP,0.2620801,low
5575-TPIZQ,0.26139447,low
3509-GWQGF,0.26090896,low
5309-TAIKL,0.2608942,low
1703-MGIAB,0.26078942,low
9873-MNDKV,0.26043683,low
3865-QBWSJ,0.2601774,low
1485-YDHMM,0.26016632,low
2115-BFTIW,0.26003394,low
9327-QSDED,0.25973085,low
0811-GSDTP,0.25957972,low
4826-TZEVA,0.25955856,low
7551-DACSP,0.2595011,low
3999-WRNGR,0.25930044,low
3870-MQAMG,0.2591674,low
1110-KYLGQ,0.25871718,low
5766-ZJYBB,0.25869632,low
1596-OQSPS,0.25864,low
7621-VPNET,0.2585477,low
5939-XAIXZ,0.2582993,low
4138-NAXED,0.2579399,low
0959-WHOKV,0.2578459,low
1935-IMVBB,0.25728357,low
1049-FYSYG,0.257183,low
2220-IAHLS,0.2569264,low
0327-WFZSY,0.2568346,low
5349-AZPEW,0.25681764,low
4789-KWMXN,0.25669396,low
2731-GJRDG,0.2564685,low
3842-QTGDL,0.25645474,low
3255-GRXMG,0.25602347,low
0215-BQKGS,0.25597078,low
7950-XWOVN,0.25546435,low
3842-IYKUE,0.25541916,low
8023-QHAIO,0.25536698,low
5649-TJHOV,0.25533912,low
7722-CVFXN,0.2553391,low
2586-CWXVV,0.25520945,low
3256-EZDBI,0.25504524,low
7776-QGYJC,0.25502944,low
0191-ZHSKZ,0.25494942,low
9500-LTVBP,0.25467277,low
7544-ZVIKX,0.254501,low
4482-FTFFX,0.25410867,low
1803-BGNBD,0.2539666,low
6897-UUBNU,0.25382072,low
5443-SCMKX,0.2535918,low
2924-KHUVI,0.2534017,low
0867-LDTTC,0.25334135,low
0523-VNGTF,0.25320205,low
2270-CHBFN,0.25294414,low
4695-VADHF,0.25285178,low
1356-MKYSK,0.25252524,low
3873-NFTGI,0.25250992,low
5174-ITUMV,0.25241345,low
3154-CFSZG,0.25226974,low
2000-MPKCA,0.25196525,low
9821-BESNZ,0.2517457,low
7669-LCRSD,0.25136262,low
8388-FYNPZ,0.25136054,low
8773-HHUOZ,0.25118372,low
8095-WANWK,0.25116885,low
3195-TQDZX,0.2510345,low
1644-IRKSF,0.2510251,low
6821-JPCDC,0.25028706,low
0103-CSITQ,0.25027663,low
4012-ZTHBR,0.25024253,low
4753-PADAS,0.25015688,low
3009-JWMPU,0.24996811,low
8799-OXZMD,0.24976969,low
5311-IHLEI,0.24960755,low
9373-WSLOY,0.24957384,low
4918-QLLIW,0.24955875,low
1113-IUJYX,0.24922317,low
3522-CDKHF,0.24894199,low
9415-TPKRV,0.24867024,low
1217-VASWC,0.24864128,low
0003-MKNFE,0.24852696,low
7041-TXQJH,0.24831744,low
2669-QVCRG,0.24828528,low
2172-EJXVF,0.24827422,low
5136-KCKGI,0.24817093,low
9761-XUJWD,0.24801777,low
9261-WDCAF,0.24788564,low
6537-OTKMY,0.2478238,low
0471-ARVMX,0.24773048,low
3190-XFANI,0.24771936,low
2673-CXQEU,0.24764109,low
1456-TWCGB,0.24723336,low
5553-AOINX,0.24715035,low
5071-FBJFS,0.24706943,low
3345-PBBFH,0.24649203,low
9375-MHRRS,0.2464573,low
8201-AAXCB,0.24634202,low
6769-DYBQN,0.24607773,low
0822-QGCXA,0.24598984,low
7694-VLBWQ,0.24589945,low
6563-VNPMN,0.24587531,low
3566-VVORZ,0.24583443,low
7929-DMBCV,0.24575643,low
2911-UREFD,0.24574524,low
1768-HNVGJ,0.2457298,low
6789-HJBWG,0.24529114,low
0058-EVZWM,0.24508475,low
9700-ISPUP,0.24505809,low
9142-KZXOP,0.24494448,low
6050-IJRHS,0.24486007,low
8547-NSBBO,0.24483582,low
4468-KAZHE,0.24476732,low
5154-VEKBL,0.24451034,low
8421-WZOOW,0.24448639,low
3815-SLMEF,0.24447699,low
2045-BMBTJ,0.24440166,low
4439-YRNVD,0.24395056,low
1370-GGAWX,0.24353313,low
4132-POCZS,0.24331233,low
3714-JTVOV,0.24307765,low
6959-GQEGV,0.24297746,low
9249-FXSCK,0.24297018,low
7905-NJMXS,0.24273972,low
5136-RGMZO,0.24271342,low
0130-SXOUN,0.24248254,low
8878-RYUKI,0.24239336,low
7398-LXGYX,0.24211676,low
6137-MFAJN,0.24187851,low
4913-EHYUI,0.24182296,low
3763-GCZHZ,0.2418084,low
1205-WNWPJ,0.24180536,low
4640-UHDOS,0.24163099,low
0282-NVSJS,0.24160624,low
0621-HJWXJ,0.24152151,low
5846-QFDFI,0.24149047,low
3466-WAESX,0.24145527,low
9659-ZTWSM,0.24112631,low
2359-QWQUL,0.24090636,low
4250-WAROZ,0.2409042,low
2208-NQBCT,0.24090005,low
3541-ZNUHK,0.2404924,low
6686-YPGHK,0.24042712,low
6647-ZEDXT,0.24027641,low
8189-HBVRW,0.24022542,low
8199-ZLLSA,0.24019724,low
1919-RTPQD,0.2401831,low
8229-MYEJZ,0.24005103,low
3717-LNXKW,0.24004893,low
2740-JFBOK,0.2393091,low
4320-QMLLA,0.23908758,low
5827-MWCZK,0.23904414,low
3164-YAXFY,0.23866189,low
8868-GAGIO,0.23859636,low
7251-XFOIL,0.23841666,low
5060-TQUQN,0.2382316,low
3946-JEWRQ,0.23813845,low
8205-MQUGY,0.23813029,low
5533-RJFTJ,0.2381257,low
6135-OZQVA,0.23800926,low
8124-NZVGJ,0.23800424,low
7611-YKYTC,0.23800263,low
5732-IKGQH,0.23785152,low
3410-MHHUM,0.23783101,low
9036-CSKBW,0.2377619,low
7133-VBDCG,0.23745328,low
4987-GQWPO,0.23694357,low
9651-GTSAQ,0.23687214,low
6954-OOYZZ,0.23682672,low
7742-MYPGI,0.23656404,low
0880-FVFWF,0.23653223,low
6284-KMNUF,0.2363414,low
2817-NTQDO,0.23614475,low
3688-FTHLT,0.23611298,low
6559-RAKOZ,0.2360713,low
5778-BVOFB,0.23603407,low
7124-UGSUR,0.23598269,low
5336-UFNZP,0.235892,low
1767-TGTKO,0.23578157,low
6769-DCQLI,0.2357215,low
9578-FOMUK,0.23566988,low
4567-AKPIA,0.23553513,low
9974-JFBHQ,0.23543258,low
0080-OROZO,0.23525193,low
3808-HFKDE,0.23497239,low
1502-XFCVR,0.23484372,low
3858-XHYJO,0.23472953,low
8049-WJCLQ,0.23464838,low
8715-KKTFG,0.23459905,low
7241-AJHFS,0.23415993,low
7550-WIQVA,0.23414257,low
1324-NLTJE,0.2341347,low
8329-GWVPJ,0.2337778,low
7636-XUHWW,0.23377372,low
5201-USSQZ,0.23377062,low
4323-SADQS,0.2337282,low
3893-JRNFS,0.2336439,low
4832-VRBMR,0.23354779,low
3528-HFRIQ,0.2334682,low
8901-HJXTF,0.23345605,low
6549-NNDYT,0.2333435,low
5440-VHLUL,0.23308171,low
5740-YHGTW,0.23300606,low
6874-SGLHU,0.23298445,low
3511-APPBJ,0.23294659,low
0786-IVLAW,0.2327189,low
5780-INQIK,0.23266448,low
6942-LBFDP,0.23266226,low
0420-BWTPW,0.23238382,low
9481-SFCQY,0.23235987,low
9481-IEBZY,0.23224609,low
2474-LCNUE,0.23209701,low
0206-TBWLC,0.23208062,low
1089-HDMKP,0.23183012,low
3325-FUYCG,0.23163603,low
4791-QRGMF,0.23131658,low
5481-NTDOH,0.23124795,low
5274-XHAKY,0.23110947,low
7351-MHQVU,0.2310191,low
6008-NAIXK,0.23088993,low
2722-VOJQL,0.23084499,low
5337-IIWKZ,0.2303747,low
4472-VESGY,0.23016456,low
1663-MHLHE,0.23013315,low
5168-MQQCA,0.22983365,low
5180-UCIIQ,0.22967936,low
0487-RPVUM,0.2296209,low
0618-XWMSS,0.22960299,low
3572-UOLYZ,0.22948235,low
1297-VQDRP,0.22933555,low
2480-EJWYP,0.22930846,low
7926-IJOOU,0.22926168,low
5447-WZAFP,0.2290141,low
7610-TVOPG,0.2286964,low
0292-WEGCH,0.22852848,low
9701-CDXHR,0.22825201,low
9323-HGFWY,0.22821023,low
5816-SCGFC,0.22796756,low
3351-NGXYI,0.22788928,low
6569-KTMDU,0.22782761,low
7302-ZHMHP,0.22782761,low
5651-WYIPH,0.22761585,low
8722-NGNBH,0.22731404,low
2408-TZMJL,0.22721958,low
7016-BPGEU,0.22717264,low
1353-LJWEM,0.227036,low
6633-SYEUS,0.22701477,low
4194-WHFCB,0.22696853,low
3373-YZZYM,0.22679539,low
4672-FOTSD,0.22677436,low
0106-GHRQR,0.22641902,low
5811-IWXYM,0.2264151,low
6439-LAJXL,0.22627686,low
4323-OHFOW,0.22625054,low
4607-CHPCA,0.22616072,low
3144-KMTWZ,0.22601923,low
2207-OBZNX,0.22598365,low
4280-DLSHD,0.2258697,low
3173-NVMPX,0.22538428,low
9862-KJTYK,0.22497803,low
5423-BHIXO,0.22454962,low
4307-KWMXE,0.2244206,low
9975-SKRNR,0.22440735,low
9441-QHEVC,0.22440735,low
1015-OWJKI,0.22440735,low
1958-RNRKS,0.2241907,low
6723-WSNTY,0.22414967,low
7957-RYHQD,0.22405753,low
4430-YHXGG,0.22395094,low
1020-JPQOW,0.22387584,low
5701-ZIKJE,0.22365646,low
8979-CAMGB,0.22353908,low
8679-JOEVF,0.22311595,low
4476-OSWTN,0.2227295,low
2796-UUZZO,0.22213922,low
0853-NWIFK,0.22209524,low
1444-VVSGW,0.22207397,low
2391-SOORI,0.22204106,low
7103-IPXPJ,0.22189142,low
5287-QWLKY,0.22186887,low
5510-BOIUJ,0.22169985,low
0708-LGSMF,0.221694,low
7426-WEIJX,0.22135802,low
4282-MSACW,0.22111522,low
6733-LRIZX,0.22107479,low
2988-PLAHS,0.22070158,low
3272-VUHPV,0.22058417,low
1848-LBZHY,0.22057961,low
0668-OGMHD,0.21991038,low
7530-HDYDS,0.21979897,low
9057-MSWCO,0.21978937,low
7909-FIOIY,0.21975988,low
6128-DAFVY,0.2195903,low
4250-ZBWLV,0.2195843,low
4710-NKCAW,0.21956041,low
5133-VRSAB,0.21922001,low
9825-YCXWZ,0.21893083,low
4283-IVYCI,0.21889463,low
2153-MREFK,0.21861391,low
0512-FLFDW,0.21820082,low
9501-UKKNL,0.21811599,low
1091-SOZGA,0.21765223,low
8008-ESFLK,0.21761236,low
2716-GFZOR,0.21754093,low
1360-JYXKQ,0.21746074,low
4003-FUSHP,0.21695425,low
5285-MVEHD,0.21671914,low
4710-FDUIZ,0.21624386,low
7055-VKGDA,0.216145,low
6713-OKOMC,0.21613662,low
4374-YMUSQ,0.21611565,low
1907-YLNYW,0.21601756,low
9591-YVTEB,0.21596599,low
0201-OAMXR,0.2159381,low
5334-JLAXU,0.21542077,low
0883-EIBTI,0.2154178,low
3199-NPKCN,0.21538292,low
1193-RTSLK,0.21537142,low
2195-VVRJF,0.21536005,low
4905-JEFDW,0.21532746,low
6655-LHBYW,0.21531713,low
3689-MOZGR,0.21521501,low
7632-MNYOY,0.21519996,low
7136-RVDTZ,0.21514238,low
5066-GFJMM,0.21498747,low
8952-WCVCD,0.21497935,low
1360-XFJMR,0.21469101,low
0228-MAUWC,0.2146882,low
9763-GRSKD,0.21460614,low
8849-GYOKR,0.21453117,low
0961-ZWLVI,0.21443452,low
5828-DWPIL,0.21440707,low
4801-JZAZL,0.2143385,low
8190-ZTQFB,0.21418494,low
8904-OPDCK,0.21417041,low
6743-HHQPF,0.21408677,low
2927-QRRQV,0.21389247,low
4390-KYULV,0.21387343,low
9058-HRZSV,0.21380796,low
8634-CILSZ,0.2137032,low
5600-PDUJF,0.21361935,low
9518-RWHZL,0.21328712,low
9774-NRNAU,0.21325468,low
8344-WFMFH,0.21255185,low
1986-PHGZF,0.21243428,low
6097-EQISJ,0.21203816,low
6429-SHBCB,0.21166788,low
7078-NVFAM,0.21158323,low
7148-XZPHA,0.21140897,low
2252-JHJGE,0.21131596,low
5186-EJEGL,0.21099284,low
3097-PYWXL,0.21081752,low
6797-UCJHZ,0.21050784,low
8070-AAWZP,0.21037701,low
6486-LHTMA,0.21029083,low
2305-MRGLV,0.21026695,low
8671-KKKOS,0.2101735,low
6473-ULUHT,0.21003088,low
1410-RSCMR,0.20995075,low
4868-AADLV,0.20986341,low
7721-JXEAW,0.20984311,low
7740-KKCXF,0.20936058,low
0409-WTMPL,0.20928203,low
8294-UIMBA,0.20923264,low
0909-SDHNU,0.20912461,low
3016-KSVCP,0.20896146,low
4450-MDZFX,0.20858265,low
5067-XJQFU,0.2085278,low
7989-AWGEH,0.20844589,low
1685-VAYJF,0.20835042,low
2778-OCLGR,0.20830253,low
7203-OYKCT,0.20828119,low
2157-MXBJS,0.20801158,low
1976-AZZPJ,0.20783064,low
9027-YFHQJ,0.20745362,low
