gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgCharges,ChargeDifference,ServiceCoverageRatio,CustomerValue,ContractRisk,EarlyLifecycle,SupportGap,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4830720424080928,-1.0026833798139612,-1.6086061467397177,0.5100152864389852,0.0,-1.003480658262506,2,1,1,False,False,False,True,False,False,True
0,1,1,0,0.7513247285516043,1,1,0,1,0,0,1,1,0.9516613763662721,1.115113186110004,1.1036134463882679,-0.5740278838576688,0.5,1.0885718130229038,1,0,0,False,True,True,False,False,False,False
1,0,0,0,0.058584957187179994,1,1,1,0,0,0,1,0,-0.021567670974640726,-0.10933958477087061,-0.0221046436443092,0.002963387040119821,0.5,-0.04998632836329055,1,0,0,False,False,False,False,False,True,False
0,0,1,1,-0.43040782259947247,1,0,0,0,0,0,0,0,-1.4963584457847605,-0.8211096163849984,-1.3248099820262178,-0.5160403421144026,0.0,-0.819362620948803,1,0,1,False,False,False,True,False,False,True
1,0,0,0,1.607062093178246,1,1,1,1,1,1,1,1,1.4914215135433995,2.339104496379478,1.4760119705828223,-0.023333053623476863,1.0,2.468368352838998,0,0,0,False,False,True,False,False,True,False
0,0,1,1,0.5883271352893868,1,1,0,1,0,0,1,0,0.8320837459762621,0.8066157802308791,0.878845836962523,-0.20434331857677926,0.5,0.8493569314288485,2,0,0,False,False,True,False,False,True,False
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,1,0.335504419773305,-0.8926579854670149,0.27293503803834207,0.19901483834505038,0.0,-0.9133241853263133,2,1,1,False,True,True,False,True,False,False
0,0,1,0,1.5663126948626918,1,0,1,1,1,1,1,0,0.6377700965924965,1.606327019789181,0.7657034026749635,-0.47489800132516446,0.8333333333333334,1.6173475548767717,0,0,0,False,True,False,False,True,False,False
0,0,0,0,0.22158255044939748,1,0,0,1,1,1,0,0,0.9965029877625257,0.5729848649728938,1.0836758221281615,-0.35244912637535913,0.5,0.5755883003879146,1,0,0,False,True,True,False,False,False,False
1,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,-1.4814112419860093,-0.8944598792829626,-1.270495083669065,-0.652865410035328,0.0,-0.9047462335221866,2,0,1,False,False,False,True,False,False,True
1,0,1,1,0.9550717201293761,1,0,0,0,0,0,0,1,-1.3302784035764135,-0.3660655049137453,-1.0982937141908737,-0.7334408911155353,0.0,-0.39781127664651783,0,0,1,False,True,False,True,True,False,False
0,1,1,0,0.058584957187179994,1,0,0,0,0,0,0,0,0.21758758980537882,0.055160136036247275,0.32783864354199027,-0.39220913038209443,0.0,0.057699958900822454,2,0,1,False,False,True,False,True,False,False
0,1,1,0,1.5663126948626918,0,0,1,1,0,1,1,1,-0.42182057269675655,0.6430609549613924,-0.2304226767444936,-0.6398224813749784,0.6666666666666666,0.62102945020157,2,0,1,True,False,False,False,False,False,False
1,1,0,0,0.3030813470805062,1,0,0,0,0,1,1,1,0.8819077586387661,0.6028699331398295,0.9903748724080631,-0.4201587810419638,0.3333333333333333,0.5984628385322524,2,0,1,False,False,True,False,False,True,False
1,0,0,1,-1.2861451872261143,1,0,0,0,0,1,1,1,0.8088325400670935,-0.9723588253504529,-0.4796814358728819,4.411657271617434,0.3333333333333333,-0.9731279057248271,2,1,1,False,False,True,False,False,True,False
0,0,0,0,0.058584957187179994,1,0,1,0,1,1,1,1,1.3402886751338035,0.5444402300105046,1.3686932030517611,-0.1669963383597856,0.6666666666666666,0.5632272518906858,2,0,0,False,True,True,False,False,True,False
0,1,1,0,-0.38965842428391806,1,0,0,0,0,0,1,0,0.7241317185408367,-0.14326792686627418,0.7523871812464616,-0.13483943055578687,0.16666666666666666,-0.13422621402945722,2,0,1,False,True,True,False,False,True,False
1,0,0,0,-1.0008993990172337,1,0,0,0,0,0,0,1,0.3404868210395556,-0.7581751787158043,0.15522509435295162,0.622792216606381,0.0,-0.7476157522691592,2,1,1,False,True,True,False,False,True,False
0,0,1,1,0.26233194876495186,1,0,1,0,0,1,0,1,0.707523714320002,0.4237353186568445,0.7302313520778795,-0.11481288654973862,0.3333333333333333,0.46812196060595873,2,0,1,False,False,True,False,False,False,True
1,0,1,1,0.7920741268671586,1,0,1,1,1,0,0,0,0.6909157100991673,0.9367476726460213,0.7955836521299741,-0.39722049756333927,0.5,0.9502028519978758,2,0,0,False,False,True,False,False,False,False
0,0,1,0,1.607062093178246,1,1,0,1,1,1,1,0,0.7191493172745865,1.6667124369382538,0.7902075785277431,-0.2825130036414842,0.8333333333333334,1.7319841825770488,0,0,0,False,True,False,False,True,False,False
1,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,1,-1.5179488512718458,-0.9302340638239709,-1.3906299723292634,-0.36207109404260107,0.0,-0.9275327926736616,1,1,1,False,False,False,True,False,False,True
0,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,0,-1.4963584457847605,-0.9045460897893033,-1.372069540653333,-0.3527080345073057,0.0,-0.8983457617914153,0,0,1,False,False,False,True,False,False,True
0,1,1,0,0.058584957187179994,1,1,0,0,1,1,0,0,0.8354053468204293,0.3634377987670861,0.9836433958712176,-0.5552218327856151,0.5,0.3358895343331144,1,0,0,False,False,True,False,False,False,True
1,1,1,0,0.14008375381828872,1,0,1,0,0,1,0,1,0.8951941620154341,0.4391393133517136,0.9778607441990812,-0.3316726584638865,0.3333333333333333,0.44370779008652156,2,0,1,False,True,True,False,True,False,False
1,0,0,0,-0.1859114327061462,1,0,1,0,0,0,1,1,0.8287621451320953,0.14226632001693346,1.0210098608138953,-0.706981137873424,0.3333333333333333,0.09548693633541114,2,0,1,False,True,True,False,False,True,False
0,0,0,0,0.9958211184449305,1,0,0,0,0,0,0,0,-1.5345568554926803,-0.5306750972950065,-1.3241464569750707,-0.648388263483312,0.0,-0.541041077027217,0,0,1,False,False,False,True,True,False,False
1,0,1,1,-0.3489090259683637,1,0,0,0,0,0,0,0,-1.338582405686831,-0.7603506358838387,-1.1931945755961098,-0.4337297096860633,0.0,-0.7516627859408497,0,0,1,False,True,False,True,False,False,True
1,0,1,1,0.6290765336049412,1,1,0,1,1,1,0,0,0.15613797418829067,0.3172258146824789,0.07765209892255713,0.26323441139301945,0.6666666666666666,0.4592800718232438,1,0,0,False,False,False,False,False,False,False
1,0,1,1,-0.7971524074394618,1,0,0,0,0,0,0,1,-1.5030016474730943,-0.9032056565847569,-1.364940720015354,-0.39996394675015007,0.0,-0.8994894886986322,0,0,1,False,False,False,True,False,False,False
1,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0.16444197629870802,-0.9808848595039611,-0.7970892531310936,3.314673872886103,0.0,-0.9816618680325223,2,1,1,False,False,True,False,False,True,False
0,0,0,0,-0.5119066192305812,1,0,0,0,1,0,0,0,-0.49821739211259597,-0.5708001961720834,-0.3785924219080979,-0.38784704617506166,0.16666666666666666,-0.5725375564721129,2,0,0,False,False,False,False,False,False,True
1,0,0,0,-1.0823981956483424,1,0,0,1,1,1,1,1,1.160922229548789,-0.7709422556312379,0.6185075401121757,1.8150054783760017,0.6666666666666666,-0.7486275106870818,2,1,0,False,False,True,False,False,False,True
0,0,1,0,1.3625657032849199,1,0,1,1,0,1,1,1,1.3286630721792192,2.123338699077168,1.5422854800286854,-0.8065251450511992,0.6666666666666666,2.0360395819110146,2,0,1,False,True,True,False,True,False,False
1,0,1,1,1.5255632965471373,1,1,1,1,1,1,1,1,1.6342503498425776,2.3829212801477646,1.6182312241589878,-0.028561033723684518,1.0,2.504087823941309,0,0,0,False,True,True,False,False,False,False
0,0,1,1,0.9143223218138218,1,0,0,0,0,0,0,0,-1.4780896411418423,-0.4939340429015385,-1.2532461245276754,-0.701169900212555,0.0,-0.5164509485220541,0,0,1,False,False,False,True,False,False,True
1,0,1,1,0.22158255044939748,1,0,0,0,0,0,0,1,-1.488054443674343,-0.6837481743912374,-1.3155933394915047,-0.5196209290104671,0.0,-0.6747691461787299,0,0,1,False,False,False,True,False,False,True
0,0,1,1,-1.1231475939638966,1,0,0,0,0,0,0,0,-1.512966450005595,-0.9738091301291424,-1.4722625826253655,-0.062979478534082,0.0,-0.9696527355067449,2,1,1,False,False,False,True,False,False,True
0,0,0,0,-1.2046463905950056,0,0,1,0,0,0,0,1,-1.1758239643226511,-0.9767097396865215,-1.291607360173849,0.46053794242404106,0.16666666666666666,-0.9733698479551998,2,1,1,True,False,False,False,False,True,False
1,0,1,1,1.158818711707148,1,0,0,0,0,0,0,1,-1.3585120107518325,-0.3297199881871927,-1.1226512951592413,-0.7453868156176148,0.0,-0.3657429337480136,0,0,1,False,True,False,True,False,False,True
1,0,0,0,-0.5119066192305812,1,0,0,0,0,0,0,0,-1.5046624478951778,-0.8327779775590004,-1.3074426912631303,-0.604335669783307,0.0,-0.83911390484651,0,0,1,False,False,False,True,False,False,True
0,0,1,1,1.1995681100227022,1,0,0,0,0,0,0,0,-1.3352608048426642,-0.3628352806339369,-1.1747868959305376,-0.4860388182428149,0.0,-0.336050023656806,1,0,1,False,True,False,True,False,False,False
1,0,0,0,-0.30815962765280935,1,0,0,0,0,0,0,0,-1.3369216052647475,-0.7074584600913283,-1.0705105390127212,-0.8520796830801138,0.0,-0.7402475116168966,0,0,1,False,True,False,True,True,False,False
1,0,0,0,-0.8786512040705705,1,0,0,0,1,1,1,0,0.18271078094162607,-0.6471609402015698,0.3198372240936793,-0.4833012962610358,0.5,-0.6712939759606478,2,1,0,False,False,False,False,False,False,True
1,0,1,1,-0.38965842428391806,1,0,0,0,0,0,0,0,-1.36681601286225,-0.7366623244985764,-1.0885236214255214,-0.8916071875843598,0.0,-0.7711281381117524,0,0,1,False,True,False,True,False,False,True
0,1,1,0,0.5475777369738324,1,0,0,0,0,0,1,1,0.5115492645141531,0.5728090704542648,0.5684640646465443,-0.22297126288878727,0.16666666666666666,0.6144750152332887,2,0,1,False,False,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-0.6792446381196942,-0.9920478114369046,-1.212664436551639,1.8784172580522964,0.0,-0.9928352001261025,2,1,1,False,False,False,False,True,False,False
1,1,0,0,-0.5119066192305812,1,0,1,1,0,0,1,1,0.9666085801650229,-0.22828655093824038,0.835800226006421,0.40244413577792104,0.5,-0.18455019794700012,2,0,1,False,True,True,False,False,True,False
0,0,1,0,1.2403175083382567,1,0,1,1,0,1,1,1,1.2423014502308791,1.8204447434793434,1.353210660934626,-0.44710626305010304,0.6666666666666666,1.8254178729973822,2,0,1,False,True,True,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4581600360768407,-1.0023537650915317,-1.596335225969426,0.5524244384517945,0.0,-1.0031507370392703,2,1,1,False,False,False,True,False,False,True
0,1,1,0,1.1995681100227022,1,0,1,0,0,0,1,1,0.8237797438658448,1.4624831549209742,0.9824539605880869,-0.5906929372839494,0.3333333333333333,1.4367266825293663,2,0,1,False,True,True,False,False,False,False
1,0,0,0,-0.6749042124927986,1,0,1,1,0,0,1,1,0.9367141725675209,-0.3200073410329386,1.0875798134119428,-0.5695055202870732,0.5,-0.3564611500009843,2,0,1,False,False,True,False,True,False,False
0,0,1,1,0.09933435550273437,1,0,0,0,0,0,0,0,-1.313670399355579,-0.6559726404478501,-1.2059836019100358,-0.3047116450070948,0.0,-0.6205960813234378,0,0,1,False,True,False,True,False,False,False
1,0,0,0,-1.2453957889105598,1,0,0,0,0,1,0,1,0.5198532666245703,-0.9482749762982753,-0.3692431489402564,3.0460825768049777,0.16666666666666666,-0.9414774630424212,2,1,1,False,False,True,False,False,True,False
1,0,1,0,-0.2266608310217006,1,1,0,0,1,1,1,1,1.2256934460100444,0.16670175810636906,1.1917932719089943,0.054217876472744696,0.6666666666666666,0.19785049453132253,1,0,0,False,False,True,False,True,False,False
1,0,0,0,0.3845801437116149,1,1,1,1,1,0,1,0,0.2956452096433021,0.3773914886832656,0.46358139003693616,-0.59558144394146,0.8333333333333334,0.35291346945207336,1,0,0,False,False,False,False,True,False,False
1,0,0,0,0.3845801437116149,1,0,0,0,0,0,0,1,-1.473107239875592,-0.590555105203021,-1.2124551650346262,-0.8251826204201117,0.0,-0.6309116182366055,1,0,1,False,False,False,True,False,False,True
0,1,0,0,-1.1231475939638966,1,0,0,0,0,1,1,1,0.8769253573725161,-0.8139679640656938,0.5112635881102296,1.218719337853043,0.3333333333333333,-0.8114005220947162,2,1,1,False,False,True,False,False,True,False
1,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.4847328428301763,-1.0027053541287898,-1.609424208124404,0.5071880096381312,0.0,-1.0035026530107216,2,1,1,False,False,False,True,False,False,False
1,0,0,0,-1.1231475939638966,1,0,0,0,1,0,0,1,0.3537732244162235,-0.8360741247832948,0.2369403371121533,0.3856151072014117,0.16666666666666666,-0.8460422505344585,2,1,0,False,False,True,False,False,False,True
1,0,0,0,0.26233194876495186,1,0,1,0,0,1,0,1,-0.21255971951423935,-0.03398965922350125,-0.12177958007270746,-0.3028267938065248,0.3333333333333333,-0.0070965693426571375,1,0,1,False,False,False,False,True,False,False
0,1,0,0,-1.1231475939638966,1,0,0,0,0,0,0,1,0.21426598896121207,-0.8483138181428412,0.085053606688765,0.43556366401649765,0.0,-0.8552800447850564,2,1,1,False,False,True,False,False,False,True
1,1,0,0,-1.2453957889105598,1,0,0,0,0,0,0,1,0.15281637334412346,-0.9537685550054326,-0.5055867130546088,2.2676390309698564,0.0,-0.9511991417537649,2,1,1,False,False,True,False,False,True,False
1,0,0,0,-1.2453957889105598,1,0,0,1,0,1,0,1,0.8769253573725161,-0.9265423789327611,0.17013199069612056,2.3976937638091393,0.3333333333333333,-0.9320197213096661,2,1,1,False,True,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-0.6991742431846956,-0.9923115032148483,-1.2224811731678724,1.8444899364420493,0.0,-0.9930991371046912,2,1,1,False,False,False,False,True,False,False
0,0,1,0,1.5663126948626918,1,0,1,1,0,1,1,1,1.351914278088388,2.2722806049856166,1.4543747450165558,-0.4235358061096496,0.6666666666666666,2.288847217902378,1,0,1,False,True,True,False,False,False,False
0,0,1,0,0.6698259319204956,1,0,1,0,0,1,0,1,0.6743077058783327,0.877263202404922,0.8712324123423779,-0.715213387979083,0.3333333333333333,0.8261964615577068,2,0,1,False,False,True,False,True,False,False
0,1,1,0,1.5663126948626918,1,0,0,0,0,0,0,0,-1.313670399355579,-0.22510027528808915,-1.1281995985827977,-0.5735385474882913,0.0,-0.21756431501877982,0,0,1,False,True,False,True,True,False,False
1,0,1,1,1.4033151016004741,1,1,0,1,1,1,1,1,1.4748135093225647,2.188536491173711,1.5624403865932701,-0.3785811810294066,0.8333333333333334,2.211909588643827,1,0,0,False,True,True,False,False,True,False
1,0,1,0,1.607062093178246,0,1,1,1,1,1,1,0,0.016630738733279235,1.1505138072989258,0.26371223640003133,-0.8547848119896757,1.0,1.0621121309194053,0,0,0,True,False,False,False,False,False,False
0,1,0,0,-1.2861451872261143,1,0,0,1,0,1,0,1,0.7905637354241755,-0.9726005428135678,-0.4886801111044291,4.380557226808041,0.3333333333333333,-0.9733698479551998,2,1,1,False,True,True,False,False,True,False
0,0,0,0,-1.1231475939638966,1,0,1,1,0,1,1,0,1.33862787471172,-0.7696457710563488,1.0612735257475263,0.8898128033536987,0.6666666666666666,-0.7808278220748803,2,1,1,False,True,True,False,False,True,False
0,0,1,0,0.3030813470805062,1,0,1,1,0,0,0,0,0.5248356678908205,0.3651737696385477,0.5587177993275908,-0.14405106614881272,0.3333333333333333,0.409308003877152,1,0,1,False,False,True,False,False,True,False
0,1,0,0,-0.30815962765280935,1,0,1,1,0,1,1,0,1.3602182801988052,0.1553190630251391,1.4002236261358059,-0.20811302097791765,0.6666666666666666,0.1527392659409026,2,0,1,False,True,True,False,False,False,True
1,1,1,0,-0.8786512040705705,1,0,0,0,1,1,0,1,0.5945892856183265,-0.6248570106505111,0.4582259416697465,0.44074700481806495,0.3333333333333333,-0.6112923028281927,2,1,0,False,False,True,False,False,True,False
1,1,1,0,1.5255632965471373,1,0,0,0,0,0,0,1,0.3537732244162235,1.366609219323665,0.5524470258003196,-0.7047978595279347,0.0,1.3170312627394765,0,0,1,False,True,True,False,True,False,False
0,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,-1.5079840487393448,-0.9566911388776403,-1.4870785832591251,0.005189306553174527,0.0,-0.9434569903818351,0,1,1,False,False,False,True,True,False,False
1,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,0,-1.5079840487393448,-0.8800447287553818,-1.3292381838694103,-0.5403180450782566,0.0,-0.8831034012779287,2,0,1,False,False,False,True,False,False,True
0,0,1,1,0.6698259319204956,0,0,1,0,0,1,1,1,-0.4384285769175912,0.10521762521586457,-0.2784383352400979,-0.5304225762752688,0.5,0.10410887763596915,1,0,1,True,False,False,False,False,False,False
0,0,0,0,-0.8786512040705705,1,0,0,1,0,1,1,1,0.1445123712337061,-0.6986028112153907,0.000656940501980803,0.48975313603286474,0.5,-0.6768586472592223,2,1,1,False,False,False,False,False,True,False
1,0,1,0,-0.715653610808353,1,1,0,1,0,1,1,0,1.2207110447437939,-0.2779485024509423,1.4726220586805272,-0.9333095203969565,0.6666666666666666,-0.34104283150177206,2,0,0,False,False,True,False,False,True,False
1,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.519609651693929,-1.003166814740191,-1.6266034972028123,0.4478151968201982,0.0,-1.0039645427232515,2,1,1,False,False,False,True,False,True,False
1,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,0,-1.32363520188808,-0.34804656675426937,-1.1041395813323474,-0.6906189550083999,0.0,-0.37075773634119547,0,0,1,False,True,False,True,True,False,False
0,0,1,1,-1.2453957889105598,1,0,0,0,0,1,1,1,0.8154757417554275,-0.9300802436201703,0.08232673540647788,2.491936323837603,0.3333333333333333,-0.9336473326776288,2,1,1,False,False,True,False,False,False,False
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,-1.4830720424080928,-0.9775667379648381,-1.4343590718015757,-0.0921946721429059,0.0,-0.9766250706911248,2,1,1,False,False,False,True,False,False,True
1,0,1,1,0.22158255044939748,1,0,0,0,0,0,0,0,-1.4797504415639258,-0.6682782567518823,-1.286059225911042,-0.5934201029404497,0.0,-0.6705901440177451,2,0,1,False,False,False,True,False,False,True
0,0,1,1,-0.5934054158616899,1,0,0,0,1,0,1,1,0.6842725084108333,-0.3077896219882208,0.816601411955792,-0.49247754552696515,0.3333333333333333,-0.33464235977100065,2,0,0,False,False,True,False,False,True,False
1,0,1,1,-1.2046463905950056,1,0,0,0,0,0,0,0,-1.5245920529601795,-0.9887736385274389,-1.516165210270187,0.04916916789979156,0.0,-0.9872265393310966,0,1,1,False,False,False,True,False,False,True
0,0,1,1,-1.2453957889105598,1,1,1,0,1,0,0,0,-0.182665311916737,-0.9542739642464911,-0.5181303209531292,1.1687707810379553,0.5,-0.9600850200329114,0,1,0,False,False,False,False,False,False,True
1,0,0,0,-1.2861451872261143,1,0,0,0,0,1,1,1,0.9583045780546057,-0.9703811370158764,-0.4060559112511317,4.66611218369429,0.3333333333333333,-0.9711483783854132,2,1,1,False,True,True,False,False,True,False
0,0,0,0,-0.715653610808353,1,0,1,0,1,0,0,1,-0.21255971951423935,-0.5986416530599565,-0.019726422333114675,-0.6555295747130556,0.3333333333333333,-0.6257648471541295,2,0,0,False,True,False,False,True,False,False
1,0,1,0,-1.163896992279451,0,0,0,0,0,0,0,1,-1.32363520188808,-0.9677002706067837,-1.2874352471119497,-0.057136439812317474,0.0,-0.9681790873762924,2,1,1,True,False,False,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,1,0,0,0,0.29896681048746887,-0.9791049400028421,-0.7308262809715185,3.5436832937552727,0.16666666666666666,-0.9798802934270499,2,1,0,False,False,True,False,False,True,False
1,0,0,0,-0.9194006023861249,1,1,0,0,0,1,1,1,1.1194022189967023,-0.5838968878099463,0.9536364793139781,0.5154128148769785,0.5,-0.5782561910081973,2,1,0,False,True,True,False,False,True,False
1,1,0,0,-0.715653610808353,1,0,0,0,0,0,0,1,0.3139140142862202,-0.5081074759660044,0.4015751907802335,-0.3190836354114355,0.0,-0.5211798193884315,2,0,1,False,True,True,False,False,False,True
1,0,0,0,1.3625657032849199,0,1,1,1,1,0,0,1,-0.5845790140609364,0.3847309098360277,-0.3898045724001284,-0.6431338648585655,0.6666666666666666,0.3637348855742023,0,0,0,True,False,False,False,False,False,True
0,1,1,0,0.7920741268671586,1,0,1,1,0,1,1,1,1.331984673023386,1.3512271989436246,1.3778581365808966,-0.2269437513685106,0.6666666666666666,1.3916814381835938,1,0,1,False,True,True,False,False,False,False
0,0,1,0,1.4440644999160286,1,1,1,1,0,0,1,0,0.19765798474037738,1.0721753749348628,0.3070209290669303,-0.38811631063228597,0.6666666666666666,1.109884724043926,0,0,0,False,False,False,False,False,False,False
0,1,1,1,0.34383074539606057,1,0,1,1,1,1,1,1,1.5595143308488215,0.9813994803777956,1.5916110348483237,-0.19101472794418156,0.8333333333333334,1.0066633706676018,1,0,0,False,True,True,False,False,True,False
